id	document	label
16481	그켬이다 정말 끄지라 어휴 더러운 짱깨들 ㅡㅡ	0
16482	윤호야 똥배우 발연기 발배우 발윤호야 연기도 못하면서 연기 좀 하지마라! 민폐다!	0
16483	100만 한번이면 말 다했지. 3.1운동도 100만이다. 몇번을 해야하나	0
16484	김제동은 문재인이랑 놀아라 좌빨놈아	0
16485	환장하겄네!!!!!	0
16486	구족을 멸하리라	0
16487	이래저래 못맞추면 삭감해야지 그동안 못맞추면서 많이 가져갔고만	0
16488	박근혜는 최순실 한명을 위한 정책을 한거고, 트럼프는 자기 나라를 위한 정책이지	0
16489	내일 어버이연합 틀딱 쓰래기 늙은이들 죠패러갑니다	0
16490	개는 우리의 친구라구욧 꽤~~~에에에엑	0
16491	쌤통이다..닭뽑은것들..다죄로가는거다.	0
16492	정말...저딴게 대통령이라니...	0
16493	등신같은 섹히들 옘병 한다	0
16494	ci발놈이네요 이거	0
16495	안영미 저년도 속으론 철렁 하겠구만 ㅉㅉㅉㅉㅉㅉ	0
16496	경찰충들부터 때려주겨야.....	0
16497	kbs는 슬그머니 박통을 감싸주네	0
16498	한국에서는 높은 지위의 사람들에게 너무나 큰 권력이 주어진다.	0
16499	교육부야 탄핵 불똥 튀기면 알지.	0
16500	야 넣어둬라..멤버 이용해서 또 떠볼라고ㅡㅡ	0
16501	이번소행이 북한아니라고하는 좌빨들 제발 정신차리고 전향해라	0
16502	온국민이 억울하다 얘!!	0
16503	악의 원흉 중국 일본의 조선침략도 중국때문	0
16504	저게에또몰카설치해서 여자엉덩이 몰래보는놈있다	0
16505	태워 없애야할 쓰레기들이 아직도 많이 남아있네.	0
16506	아무나 다 상주드만	0
16507	신종 매국노이완용이나 다름없다	0
16508	우리나라 피해자들한테도 800억씩 줘라	0
16509	오래서 갔는데 지진나서 몰살당하면 니들이 책임질거야? 책임 질거냐고?	0
16510	아니~~국민세금을 저딴쓰레기만들라고 얼마나쓴겨~암튼 저것도 재주면재주다~~ 평생 지손으로 10윈짜리하나 안벌어 봤으니 돈에가치를아나;;;;	0
16511	닥치고, 즉각 사퇴!!!! 사기꾼!!!!	0
16512	최순실 딸 주리틀자 그러면 불려나	0
16513	듣던중 반가운 소식 박근혜 얼른 데려가라	0
16514	좌빨들 선동질 보소 ㅋㅋㅋ	0
16515	벌금 미국처럼때려...	0
16516	촛불때문에 나리망하겠다 그네는 이미 식물대통인데 멀 어쩌겠다는건지??? 당장 꺼!!	0
16517	공무원들 다뭐하냐?ㅋ 뻐뜩하면 군인들 보내고ㅋㅋ 대통령 탓하지 마세요.자연재해는 어쩔수없잖아요ㅋ	0
16518	정유라 먼저 소환해라	0
16519	장시호를 감추기 위해서	0
16520	애국자인즐알았더니 또라이였구만	0
16521	세월호때 대통령이 지시 안해서 죽었다란 이야기를 하고 싶은건가요??	0
16522	저거 누가뽑았어?확발아버려야해	0
16523	댓글 악플하면 재미있나요?	0
16524	제발 이런기사에는 정치랑 엮지마라 좀	0
16525	나경원 다음엔 니 딸 차례다 기다려라	0
16526	닭 궁둥이나 처만져	0
16527	홍채인식 때문은 아닌거 같은데..기사 막쓰는 듯?	0
16528	그냥청와대부수고싶다	0
16529	항상 기레기들이 문제를 만들지....	0
16530	그럼 입국 금지 7개국에 기독교 설립에 관해 무슬림들이 반대하지 못하게 하는 법을 일곱 개의 국가에서 통과시키게 해라!	0
16531	쪽바리그냥고립되서멸망이나해라	0
16532	삼성. 쓰지 말자	0
16533	최고의 여자와 최악의 여자가 아시아에 붙어있다!	0
16534	박사모가 아직도 존재하는게 웃기다	0
16535	미쳐 날 뛰는구먼 ~~~130억 ㅋㅋ	0
16536	겁나게 기사 갈아치우기	0
16537	저 싸이코는 정신병원에 박근혜와 처넣어야해	0
16538	쫌나가니 또또!!설치지마라	0
16539	전지현이 인어로 개고생했는데 이민호가 상받았는데 뭘?	0
16540	병신 검찰새끼들	0
16541	너나잘해서울시말아먹은사람이	0
16542	최순실의 애완견인 조윤선은 감옥으로!	0
16543	있으나 마나한 기상청!!!~~~	0
16544	월욜 기다리는데 화가 나 미칠것 같아	0
16545	유니클로.폭스.네이처리퍼블릭.남양.피죤.옥시등이 아직 장사하고 있는게 한심하다...	0
16546	우리나라안에도 원숭이 쪽바리가 많네.	0
16547	일본 출국 금지 시켜라	0
16548	전국민 생중계로 검찰 조사 방송해라	0
16549	똑같이 당해봐야 알지	0
16550	광주 폭동을 보는거 같네요	0
16551	아 망치로 패고 싶다. 목적어 없음	0
16552	꺼져 .. 기름뱀장어새캬	0
16553	구속 안 시키면 광화문이 아니라 전국에서 들고 일어날거다	0
16554	이 쓰레기 같은 나라,,너무 싫다..계란 값만 올리려고 환장했냐? 헬조선이 따로 없네,,,,,	0
16555	야이게문제가아니라동영상어트게막냐??	0
16556	특검팀 화이팅... 쎄게 조져야 됩니다.. 이런 쓰레기들은	0
16557	그네부터 잡아넣어라	0
16558	그돈으로 느그나라 교육조 시켜라	0
16559	전군은 저얼굴을 숙지하고 명을 대기하라	0
16560	밥도국민이내는세금이니아까우니까쫄쫄굶겨죽여	0
16561	필리핀 여행 가봤는대 인간들 진짜 더럽고 나라자체가 후진국임	0
16562	뱀이다~뱀이다~이년의 뱀을 때려잡아~~	0
16563	다른 나라 폰은 사도 중국껀 안산다 !!! 불매운동 하실분은 공감 !!!	0
16564	박근혜를 탄핵하자!!!!!!!!!!!!!!!!!!!!!!!!!	0
16565	현역 좃부심들아 그만좀해라 월남전 갔다온것도 아닌것들이 좃부심부리고 자빠졌네	0
16566	아오 기레기들 조회수는 무도 만한게 없나보져??? 다들 알아서들 할거니 기사좀 그만	0
16567	탄핵정국에 북한 약올려서 도발을 유도해 탄핵면해보려는 술책같은데 북이 바보냐?	0
16568	끝이없다 진짜....이게 나라냐?	0
16569	정말 다 몰살시키고싶다..	0
16570	여러분 빠따챙겨서 순시리때립시다	0
16571	여장해서 화장실 드나다니는 놈들 취재좀 해바라~	0
16572	정신병자공화국.공무원들 정신지체자들임	0
16573	주잡한 늙은 개되지 새끼들... 니 딸년이랑 해라,,,	0
16574	삼족으로 되겠냐???	0
16575	국민들앞에 허구헌날 거짓말한 죄도 물어라	0
16576	아베.목.땋오면 내가 동상 100000000개.만둘어준다..	0
16577	기상청 공무원 쓰레기들 모두 파면하고 연금 몰수해라	0
16578	불법은 다 강력하게 처벌해라! 제발!	0
16579	이런일 앞으로도 있을테니깐 조사해서 싹다쳐내	0
16580	한국 남자들이 결혼할려고 하는이유는 평소에 안하던 효도 아내에게 전가하고 명절에 부려먹기 위해서다!	0
16581	형보다 더 밉상이다 실타	0
16582	구속시켜야지!!	0
16583	맞아!!겨우 10번이 말이나 됩니까??	0
16584	정유년 새해부터 재수없게...드런 얼굴을 보니...퉤퉤~~	0
16585	야스쿠니 신사 참배는 하면서 소녀상은 안된다?? 도둑놈들	0
16586	유전무죄 무전유죄 열자	0
16587	G5에 속고나서 절대안속아 엘지ㄴㄴ	0
16588	병신년이아직도제정신이아니네.	0
16589	저 그림이 진품이어야만 의인을 뇌물 수수 혐의 가진 역적으로 만들 수 있다지?	0
16590	저런놈 변호하는 새끼도 쓰레기 공범자지..	0
16591	비 온다는데 하야해라	0
16592	천불이 납니다	0
16593	개소리하고있어	0
16594	하는 짓거리보면 박사모 일베..이 쓰레기들이ㅜ진정 빨갱이들	0
16595	여기저기 아주7H판이구먼	0
16596	한마디로 당신은 국회의원감이.아니다	0
16597	건보료는 서민에게 살인적인 조폭이다	0
16598	순실이와 이갱재를 땅에 묻어줘야 할듯!	0
16599	정부가 법을 지키지않고 재벌편만 들려고 하니 파업을 하지 ~ 최순실은?	0
16600	저것들 보수가 아니다	0
16601	단두대가 답이지않을까싶다	0
16602	뿌리를 뽑아야 하고 대통령 구속수사해야한다.	0
16603	채널A 창피하다 창피해 수준이하더러운언론	0
16604	이시키들 다 짜르고 인공지능 도입 해야할듯...	0
16605	삼대를 능지처참 할 년	0
16606	닭 죽이는건 괜찮지만 고양이는 절대 안된다	0
16607	순시리 해외 돈이 십조다 !	0
16608	에효.. 개 쓰바랄 색기들...	0
16609	염병하네!염병하네!염병하네!	0
16610	비겁하고 멍청하고 뻔뻔한 여자같으니라고 ㅉㅉ	0
16611	ㅈㄴ 해먹어서 왕족재산 세계1위라매 ㅋㅋ	0
16612	한국선 절대 불가능한 일이지	0
16613	욕나온다..예보는 무신 얼이주글 ...예라이 ㅌㅌ	0
16614	이런 ㄱ ㅐㅅㅅ ㅣ ㅂ ㅏ 원숭이 놈들이	0
16615	짱개랑 쪽빠리 애들 남에 국가 영토를 자기들 꺼라고 하지좀 마라	0
16616	친일파들 재산 환수해라.	0
16617	난저 내시 자식 입을 찟~~~어 ~~버리고십다	0
16618	고마 폐기하라고~????	0
16619	망할 끝까지 거짓 단두대가 딱	0
16620	기춘윤선이 풀려나면 이 나라는 망한거다	0
16621	나랏돈으로 국산 차 팔아먹기	0
16622	이민자도 이민자 나름이라고 저것들에게 알려줘라	0
16623	저런또라이. . 이녀ㄴ은전쟁나도 성형하고있을녀ㄴ이다. .저런게한나라대통이었다니	0
16624	노친네들이 만들어 놓은 줮같은 문화 1순위가 야근	0
16625	싸게팔겠다는데 못쳐팔게하는 개같은법	0
16626	담배값 올린다고 하니까 흡연자들을 살인자인것처럼 몰아세우면서 찬성하더니만 경유에서 나오는 먼지는 괜찮나보네	0
16627	박사모등장후...노인에대한.동정심따윈..없어졋다..	0
16628	뻔뻔한좀비가튼년아	0
16629	그네는 사형해라! 그네는 내려와라! 그네는 친일 매국노다!	0
16630	무식한것들	0
16631	원래 사람먹는건 주는거 아님	0
16632	걸그룹 싫다!!!	0
16633	6년? C8 장난하냐? 같은 법쪽이라 가족이라 이거냐?? 헬조선 처벌은 서민한테만 강하게 쳐하지	0
16634	쓰레기같은 대한민국	0
16635	즉각 퇴진ㆍ구속 수사!!	0
16636	어버버 쓰레기 그냥 진실 실토하고 개작두로 가거라.	0
16637	내가 니얼굴 평생기억하겠다 이경재	0
16638	북한군이 개입했다는 탈북자 증언들은 묵살하면서 편파보도만 일삼는구만	0
16639	춥다는인간들 진짜 반성해라지금 여름이다	0
16640	와 이건 정말 너무하네 ㅁㅊ	0
16641	보수는 아니지 친일 매국노지	0
16642	이슬람미화 개역겹네요 기자님^^	0
16643	조폭보다 더 나쁜년	0
16644	아 차라리 폭언도 하고 폭행도 하고 좀 그래주세요	0
16645	그런 리스트를 작성 안하는거도 말이 안된다.	0
16646	ㅋㅋㅋ 이전투구 자신들만 생각하는 헬조선은 결국 자멸할 것 ㅋㅋㅋㅋ	0
16647	기아 꼴지했으면 좋겠으면 비공감	0
16648	로비 안받았다면 내 두 눈알을 뺀다 ^^	0
16649	섬성 애플도 별로지만 너네는 더 싫엉~~^^	0
16650	덤프트럭이 밀어버렸으면한다	0
16651	조류 바이러스보다 더 심각한 병신년 먼저 묻어야지	0
16652	최순실은 무조건 종신형....	0
16653	예라이 다카키 마사오의 딸아!!!	0
16654	박그네때문정부가무능하니그런일을당하는거여!	0
16655	얘는 9족을 멸해야 돼	0
16656	저런새키들은 주여야지	0
16657	친구들끼리 우정으로 주고받는 수백억은 괜찮은더러운 세상	0
16658	한심한 한겨레여	0
16659	염장지르는 개소리	0
16660	이슬람은 절대 받으면 안 되고 상종도 하지 말아야한다	0
16661	둘이사는 순간 몰랏던 스트레스 폭파	0
16662	일본넘들이나 닭대가리하고 같음	0
16663	이것들아 말이되는 기사를 써라	0
16664	천안함 그리고 최근 헬기추락 사고 등등 국가를 위해서 일하다 돌아가신 분들에 대해선 각종 단체, 청소년 단체도 안 만들면서 시위 참가자가 피해 입은건 청소년 단체까지 생기는게 참 아이러니 하네요.	0
16665	ㅉㅉ....사과문도 아직도 안올리고 뭐하냐	0
16666	태극기 맞불집회 화이팅~~~ 보수단체 화이팅, 좌빨세상 걷어내자!	0
16667	니깟ㄴㅕㄴ 시체도 필요없으니 거기서 걍 총맞고 요단강 건너가거라 길거리 나뒹구는 쓰레기보다 더러운것	0
16668	닭머리와 소대가리 최주범안종범등모자라고 막가파식의 나라인데참 속여먹기 쉬운 헬조선!	0
16669	선거때 시장상인들 손 거부할때 알아봤어야해	0
16670	하늘과땅 국민이 알고있다	0
16671	일본 사법부는 무죄인 사람도 감방에 쳐박는데 도찐개찐이다	0
16672	남자 연수입 은근히 부추기는 기레기 기사	0
16673	역시 잠재적 빨갱이 클라스	0
16674	ㄱH가튼년이 뜰린 주둥이라고...	0
16675	사악하고 추잡한 뇬!!	0
16676	드럽게 언플만하네	0
16677	무슬림들 학살해버려야 하는데	0
16678	이참에 삼성폭발해라	0
16679	반대는 그렇다치고 기권은 누구냐?	0
16680	반기문과 김선일....반기문은 참회해라	0
16681	무슨 은행이여 시발	0
16682	관련자들 종신형에 쳐하고 주동자는 능지처참하라!!!!!!!	0
16683	세계 어느 나라도 시위인원 발표하는 나라는 우리나라밖에 없으니 에휴 선진국 진입은 좌좀들 때문에 물거품이야 빌어먹을 엽전들	0
16684	나머지도 돌려줘라 일본니가 한짓을 생각하면 위안부협의도 무효다 진심으로 사과하고 보물도 다 돌려줘라	0
16685	극우단체 입니다 저들은	0
16686	과태료 백만원으로!!!	0
16687	순시리ㄴ는 저 돈 두번다시 구경도 못하게 평생 감방에 가둬둬야함	0
16688	최순실 재산 몰수 못하면, 노승일 2년안에 죽는다. 특검연장.	0
16689	박사모 모지리들 얼굴 공개해서 사회에서 매장시킵시다	0
16690	이경제 염병하네 최순실 염병하네 박그네 염병하네 정유라 염병하네	0
16691	그 기자와 전여친이 큰잘못이 아님에도 불구히고 사람하나를 망쳐놨다.	0
16692	박그네나 박사모나 구라치는 수준이 똑같네!!!	0
16693	책임은 없고 권리만 찾는 이중적 태도부터 버려라	0
16694	8000억이 있는데도 삼성돈으로 생활비쓰다니.	0
16695	더럽게 생겨 가주고 그런 짓만 해요	0
16696	뭐가 조심스럽나하야하라고 불쾌하다고 왜 말을 못해	0
16697	이슬람의 힘을 빌려 동성애 세력과 싸우자	0
16698	나라살림을 이런식으로......ㅠㅠ대통령자리에 앉으면 다들 이런식으로 나라살림하는 겁니까? 넓은 안목으로 나라를 잘 이끌줄 알았는데 우물안에 개구리처럼 있었다니.....	0
16699	중국저놈들도 양아치나 다름없어	0
16700	사법고시 부활시키고 학원, 개인 과외 금지시켜라	0
16701	이슬람쓰래기들을 씨말리자	0
16702	한국인맞냐???	0
16703	구라기사 쓰고 자빠졌네ㅡㅡ	0
16704	천벌인가...ㄷㄷ	0
16705	사사건건 한국을 돈으로 옥죄려한다면 우리의 적이다	0
16706	너그가 노무현전대통령때 한 짓은 생각도 안나제?	0
16707	반역자 닥년 변호하는 색히들도 반역자다 사형시켜야한다	0
16708	무기징역에 전 재산 환수하는 꼴을 보고야 말겠다	0
16709	환경부장관이란 넘이 중국발 스모그 아무리 마셔도 괜찮다고 했답니다 아는 의사가 발암물질 아니라고 했다고 선진국에서 거짓말로 겁주는거랍니다 이게 친중정부의 수준입니다 그넘 건강해지라고 스모그 심할때 마라톤 꼭 시킵시다	0
16710	상습적으로 나라망신시키는 매국노가 반복적으로 뷸법을자행하는데도 용달면허를 취소시키지못하는 이나라가 병신이다..	0
